Seller,offerType,Price,vehicleType,Registration_Year,gearbox,HorsePower,kilometer,fuelType,NotRepairedDamaged,RiskLevel
Private,Customer Offer,40900,Convertible,2014,Automatic,272,20000,Gasoline,No,Low
Private,Customer Offer,5799,SUV,2003,Automatic,163,150000,Diesel,No,Medium
Private,Customer Offer,14888,Limousine,2003,Automatic,476,150000,Gasoline,No,Medium
Private,Customer Offer,3699,Unknown,1995,Manual,174,150000,Unknown,No,High
Private,Customer Offer,6500,Station Wagon,2007,Unknown,150,150000,Diesel,No,Medium
Private,Customer Offer,2222,Station Wagon,1996,Manual,170,150000,Gasoline,No,High
Private,Customer Offer,2500,Compact Car,1992,Manual,125,150000,Gasoline,No,High
Private,Customer Offer,5800,Limousine,2004,Automatic,143,150000,Gasoline,No,Medium
Private,Customer Offer,15500,Convertible,2008,Manual,170,60000,Gasoline,No,Medium
Private,Customer Offer,13900,Limousine,2011,Manual,140,150000,Diesel,Unknown,Low
Private,Customer Offer,8950,Station Wagon,2005,Manual,140,150000,Diesel,No,Medium
Private,Customer Offer,5500,Limousine,2003,Automatic,131,125000,Diesel,No,Medium
Private,Customer Offer,3600,Limousine,2001,Automatic,143,150000,Diesel,No,Medium
Private,Customer Offer,14500,Limousine,2011,Automatic,245,90000,Diesel,No,Low
Private,Customer Offer,16999,Station Wagon,2009,Automatic,190,150000,Diesel,No,Medium
Private,Customer Offer,10000,Station Wagon,2007,Automatic,170,150000,Diesel,No,Medium
Private,Customer Offer,20490,Convertible,2010,Automatic,184,30000,Gasoline,No,Medium
Private,Customer Offer,17900,Limousine,2009,Automatic,235,150000,Diesel,No,Medium
Private,Customer Offer,2400,Limousine,1985,Automatic,122,100000,Gasoline,Unknown,High
Private,Customer Offer,1000,Limousine,1999,Manual,100,125000,Gasoline,No,High
Private,Customer Offer,17990,Compact Car,2014,Manual,136,30000,Gasoline,No,Low
Private,Customer Offer,2900,Limousine,2004,Manual,113,150000,Gasoline,Yes,Medium
Private,Customer Offer,800,Limousine,1999,Manual,100,150000,Gasoline,Yes,High
Private,Customer Offer,5500,Coupe,2002,Automatic,170,150000,Gasoline,No,Medium
Private,Customer Offer,27990,Coupe,2008,Automatic,306,100000,Gasoline,No,Medium
Private,Customer Offer,2399,Limousine,2005,Manual,125,150000,Unknown,No,Medium
Private,Customer Offer,7499,Limousine,2006,Automatic,231,150000,Diesel,No,Medium
Private,Customer Offer,1999,Station Wagon,2001,Manual,102,150000,Gasoline,No,Medium
Private,Customer Offer,1700,Station Wagon,1999,Automatic,170,150000,Gasoline,No,High
Private,Customer Offer,3600,Station Wagon,2004,Manual,131,150000,Diesel,No,Medium
Private,Customer Offer,5500,Limousine,2007,Automatic,204,150000,Diesel,Yes,Medium
Private,Customer Offer,7360,Bus,2010,Manual,90,125000,Diesel,No,Medium
Private,Customer Offer,2000,Station Wagon,1998,Manual,191,150000,Gasoline,No,High
Private,Customer Offer,700,Station Wagon,2003,Manual,103,150000,Gasoline,No,Medium
Private,Customer Offer,29399,Convertible,2014,Automatic,211,40000,Gasoline,No,Low
Private,Customer Offer,800,Limousine,1998,Manual,90,150000,Gasoline,Unknown,High
Private,Customer Offer,1399,Limousine,1996,Manual,170,150000,LPG,No,High
Private,Customer Offer,2990,Station Wagon,2004,Manual,110,150000,Gasoline,No,Medium
Private,Customer Offer,900,Limousine,2003,Manual,114,150000,Gasoline,No,Medium
Private,Customer Offer,3990,Limousine,2004,Manual,116,125000,Gasoline,No,Medium
Private,Customer Offer,3580,Convertible,2005,Manual,120,150000,Diesel,Unknown,Medium
Private,Customer Offer,990,Compact Car,1997,Manual,75,125000,Gasoline,Unknown,High
Private,Customer Offer,850,Station Wagon,1999,Manual,60,150000,Unknown,Unknown,High
Private,Customer Offer,750,Limousine,1989,Manual,70,150000,Gasoline,No,High
Private,Customer Offer,2200,Bus,1999,Manual,132,150000,Diesel,No,High
Private,Customer Offer,11500,Limousine,2007,Automatic,177,60000,Gasoline,No,Medium
Private,Customer Offer,8250,Station Wagon,2007,Manual,140,150000,Diesel,No,Medium
Private,Customer Offer,850,Station Wagon,2001,Manual,103,125000,Gasoline,No,Medium
Private,Customer Offer,1500,Limousine,1998,Manual,170,150000,Gasoline,No,High
Private,Customer Offer,13500,Coupe,2008,Manual,160,125000,Gasoline,No,Medium
Private,Customer Offer,2200,Limousine,2000,Automatic,170,150000,Gasoline,No,High
Private,Customer Offer,1850,Station Wagon,2000,Automatic,150,150000,Gasoline,Yes,High
Private,Customer Offer,10500,Limousine,2007,Automatic,208,150000,Gasoline,No,Medium
Private,Customer Offer,4000,Bus,2007,Automatic,150,150000,Diesel,No,Medium
Private,Customer Offer,800,Bus,2002,Manual,87,125000,Gasoline,No,Medium
Private,Customer Offer,2499,Limousine,1999,Automatic,140,90000,Gasoline,No,High
Private,Customer Offer,990,Compact Car,1997,Manual,54,150000,Gasoline,No,High
Private,Customer Offer,21900,SUV,2007,Automatic,306,90000,Gasoline,No,Medium
Private,Customer Offer,4150,Station Wagon,2006,Automatic,150,150000,Diesel,No,Medium
Private,Customer Offer,599,Unknown,2000,Manual,136,150000,Gasoline,No,High
Private,Customer Offer,4750,Limousine,2003,Automatic,143,125000,Gasoline,No,Medium
Private,Customer Offer,650,Limousine,1993,Manual,116,125000,Gasoline,Yes,High
Private,Customer Offer,9900,Limousine,2014,Manual,99,30000,Gasoline,No,Low
Private,Customer Offer,14299,Station Wagon,2012,Manual,114,90000,Diesel,No,Low
Private,Customer Offer,22750,Coupe,2008,Automatic,272,80000,Gasoline,No,Medium
Private,Customer Offer,2650,Bus,1997,Automatic,174,150000,Gasoline,No,High
Private,Customer Offer,1550,Convertible,1987,Manual,95,150000,Gasoline,No,High
Private,Customer Offer,4900,Convertible,1997,Manual,150,150000,Gasoline,No,High
Private,Customer Offer,2250,Station Wagon,2006,Manual,86,150000,Diesel,No,Medium
Private,Customer Offer,750,Limousine,1999,Manual,90,150000,Gasoline,Unknown,High
Private,Customer Offer,7000,Compact Car,2004,Manual,102,90000,Gasoline,No,Medium
Private,Customer Offer,10490,Bus,2007,Manual,102,150000,Diesel,No,Medium
Private,Customer Offer,3400,Limousine,1998,Manual,101,125000,Gasoline,No,High
Private,Customer Offer,9799,Station Wagon,2006,Automatic,163,150000,Diesel,No,Medium
Private,Customer Offer,4750,Unknown,2008,Manual,110,150000,Diesel,No,Medium
Private,Customer Offer,4999,Station Wagon,2004,Automatic,170,150000,Diesel,No,Medium
Private,Customer Offer,2500,Coupe,2000,Manual,75,150000,Gasoline,No,High
Private,Customer Offer,500,Station Wagon,1994,Automatic,136,150000,Diesel,Yes,High
Private,Customer Offer,25990,Station Wagon,2014,Automatic,150,30000,Diesel,No,Low
Private,Customer Offer,14810,Bus,2015,Manual,140,5000,Gasoline,No,Low
Private,Customer Offer,1900,Unknown,2018,Manual,150,150000,Diesel,No,Low
Private,Customer Offer,1350,Compact Car,2001,Manual,58,5000,Gasoline,No,Medium
Private,Customer Offer,24999,Limousine,2014,Manual,150,30000,Diesel,No,Low
Private,Customer Offer,3900,Bus,2005,Automatic,147,150000,Gasoline,No,Medium
Private,Customer Offer,2950,Bus,2002,Manual,60,150000,Diesel,No,Medium
Private,Customer Offer,4750,Limousine,2006,Manual,95,100000,Gasoline,No,Medium
Private,Customer Offer,11500,Limousine,2008,Manual,102,80000,Gasoline,No,Medium
Private,Customer Offer,5800,Limousine,2005,Manual,105,150000,Diesel,No,Medium
Private,Customer Offer,500,Compact Car,1992,Automatic,75,125000,Unknown,Unknown,High
Private,Customer Offer,11700,SUV,2013,Manual,110,50000,Diesel,No,Low
Private,Customer Offer,5000,Compact Car,2006,Manual,111,125000,Gasoline,No,Medium
Private,Customer Offer,10999,Unknown,2012,Manual,140,40000,Gasoline,Unknown,Low
Private,Customer Offer,1800,Limousine,2002,Manual,75,150000,Gasoline,No,Medium
Private,Customer Offer,7500,Compact Car,2011,Manual,90,70000,Gasoline,No,Low
Private,Customer Offer,8900,Station Wagon,2011,Manual,86,100000,Gasoline,No,Low
Private,Customer Offer,2599,Limousine,2001,Manual,105,150000,LPG,No,Medium
Private,Customer Offer,4800,Limousine,1986,Manual,139,150000,Gasoline,No,High
Private,Customer Offer,10900,Convertible,1999,Manual,204,150000,Gasoline,Unknown,High
Private,Customer Offer,8500,Limousine,2003,Automatic,275,150000,Diesel,No,Medium
Private,Customer Offer,2798,Convertible,2005,Unknown,1082,150000,Gasoline,Unknown,Medium
Private,Customer Offer,9700,Limousine,1997,Automatic,286,90000,Gasoline,No,High
Private,Customer Offer,6700,Unknown,2017,Automatic,163,150000,Unknown,Unknown,Low
Private,Customer Offer,750,Limousine,1996,Automatic,75,150000,Gasoline,No,High
Private,Customer Offer,10900,Convertible,2004,Manual,192,125000,Gasoline,No,Medium
Private,Customer Offer,6499,Limousine,2007,Manual,200,150000,Gasoline,No,Medium
Private,Customer Offer,23500,Limousine,2008,Automatic,230,150000,Diesel,No,Medium
Private,Customer Offer,12200,Limousine,2005,Automatic,231,60000,Gasoline,No,Medium
Private,Customer Offer,2999,Coupe,2000,Manual,106,150000,Gasoline,No,High
Private,Customer Offer,7400,Unknown,2017,Manual,140,150000,Diesel,No,Low
Private,Customer Offer,850,Station Wagon,2000,Automatic,184,150000,Unknown,Yes,High
Private,Customer Offer,3000,Bus,2001,Manual,115,150000,Diesel,No,Medium
Private,Customer Offer,899,Limousine,1996,Automatic,75,150000,Gasoline,No,High
Private,Customer Offer,11900,Limousine,2012,Manual,90,70000,Diesel,No,Low
Private,Customer Offer,18900,Coupe,1968,Automatic,375,90000,Unknown,No,High
Private,Customer Offer,850,Compact Car,2001,Manual,60,150000,Gasoline,No,Medium
Private,Customer Offer,15750,SUV,2012,Manual,129,70000,Diesel,No,Low
Private,Customer Offer,26500,SUV,2014,Automatic,179,125000,Diesel,No,Low
Private,Customer Offer,5999,Convertible,2003,Manual,163,150000,Diesel,No,Medium
Private,Customer Offer,19350,Coupe,2011,Manual,211,90000,Gasoline,No,Low
Private,Customer Offer,5500,Limousine,2005,Manual,105,150000,Diesel,Unknown,Medium
Private,Customer Offer,3850,Coupe,2006,Manual,105,150000,Gasoline,No,Medium
Private,Customer Offer,16350,SUV,2007,Automatic,224,150000,Diesel,No,Medium
Private,Customer Offer,1100,Compact Car,2001,Manual,60,150000,Gasoline,Unknown,Medium
Private,Customer Offer,750,Compact Car,1996,Manual,60,150000,Gasoline,No,High
Private,Customer Offer,4400,Compact Car,2008,Manual,68,70000,Gasoline,No,Medium
Private,Customer Offer,36950,Limousine,2010,Automatic,299,90000,Diesel,No,Medium
Private,Customer Offer,3500,Unknown,2018,Manual,300,150000,Unknown,No,Low
Private,Customer Offer,8990,Station Wagon,2007,Manual,180,150000,Diesel,Unknown,Medium
Private,Customer Offer,3500,Compact Car,2005,Unknown,95,150000,Diesel,No,Medium
Private,Customer Offer,2500,Coupe,2004,Manual,116,150000,Gasoline,Unknown,Medium
Private,Customer Offer,1499,Limousine,1999,Manual,125,150000,Gasoline,Unknown,High
Private,Customer Offer,25900,Coupe,2012,Automatic,170,100000,Gasoline,No,Low
Private,Customer Offer,3499,Limousine,2003,Automatic,102,150000,Gasoline,Unknown,Medium
Private,Customer Offer,19999,Coupe,2012,Automatic,140,125000,Diesel,No,Low
Private,Customer Offer,19900,Coupe,1963,Manual,120,150000,Gasoline,No,High
Private,Customer Offer,1200,Convertible,1997,Manual,90,5000,Gasoline,Yes,High
Private,Customer Offer,530,Compact Car,1996,Manual,54,150000,Gasoline,No,High
Private,Customer Offer,4500,Station Wagon,2003,Automatic,272,150000,Gasoline,No,Medium
Private,Customer Offer,9590,Unknown,2016,Manual,120,70000,Unknown,No,Low
Private,Customer Offer,899,Limousine,2000,Manual,60,150000,Gasoline,No,High
Private,Customer Offer,9980,Coupe,2006,Automatic,163,125000,LPG,No,Medium
Private,Customer Offer,12800,Limousine,2011,Automatic,184,125000,Diesel,No,Low
Private,Customer Offer,1149,Bus,2007,Manual,105,125000,Gasoline,No,Medium
Private,Customer Offer,9980,Convertible,1992,Manual,98,125000,Gasoline,No,High
Private,Customer Offer,1700,Limousine,1996,Automatic,200,150000,Gasoline,No,High
Private,Customer Offer,1500,Limousine,2002,Manual,105,150000,Gasoline,No,Medium
Private,Customer Offer,1950,Compact Car,1999,Manual,58,150000,Gasoline,Unknown,High
Private,Customer Offer,5350,Limousine,2000,Automatic,143,150000,Diesel,No,High
Private,Customer Offer,6099,Compact Car,2012,Manual,69,80000,Gasoline,No,Low
Private,Customer Offer,5500,Limousine,1978,Automatic,156,150000,Gasoline,No,High
Private,Customer Offer,38999,Station Wagon,2012,Automatic,313,80000,Diesel,No,Low
Private,Customer Offer,4250,Convertible,2004,Manual,110,125000,Gasoline,Unknown,Medium
Private,Customer Offer,2990,Station Wagon,2006,Manual,170,150000,Diesel,Yes,Medium
Private,Customer Offer,1800,Bus,2004,Manual,97,150000,CNG,No,Medium
Private,Customer Offer,9900,Limousine,2003,Automatic,260,150000,Diesel,No,Medium
Private,Customer Offer,7500,Compact Car,2014,Manual,67,30000,Gasoline,No,Low
Private,Customer Offer,14000,SUV,2009,Automatic,239,60000,Diesel,No,Medium
Private,Customer Offer,13500,Limousine,2011,Automatic,122,80000,Gasoline,No,Low
Private,Customer Offer,5500,Bus,2006,Automatic,140,150000,Diesel,No,Medium
Private,Customer Offer,11400,Station Wagon,2008,Manual,170,150000,Diesel,No,Medium
Private,Customer Offer,9000,Unknown,2009,Manual,75,80000,Unknown,Unknown,Medium
Private,Customer Offer,6500,Limousine,2006,Manual,105,150000,Diesel,No,Medium
Private,Customer Offer,3650,Unknown,2016,Manual,107,150000,Unknown,No,Low
Private,Customer Offer,1999,Station Wagon,2002,Automatic,160,150000,Gasoline,No,Medium
Private,Customer Offer,2900,Bus,2006,Manual,144,150000,Diesel,No,Medium
Private,Customer Offer,850,Station Wagon,2004,Manual,109,150000,Diesel,Yes,Medium
Private,Customer Offer,999,Compact Car,2003,Manual,50,150000,Gasoline,Yes,Medium
Private,Customer Offer,4800,Bus,1991,Manual,110,150000,Gasoline,No,High
Private,Customer Offer,2390,Bus,2007,Manual,68,150000,Diesel,Unknown,Medium
Private,Customer Offer,4800,SUV,2002,Manual,163,150000,Diesel,No,Medium
Private,Customer Offer,1499,Compact Car,2000,Manual,58,125000,Gasoline,No,High
Private,Customer Offer,1199,Bus,1999,Manual,101,150000,Gasoline,No,High
Private,Customer Offer,8900,Station Wagon,2010,Manual,105,150000,Diesel,No,Medium
Private,Customer Offer,4999,Station Wagon,2005,Manual,150,150000,Diesel,No,Medium
Private,Customer Offer,4200,Bus,2003,Manual,130,150000,Diesel,No,Medium
Private,Customer Offer,2000,Limousine,1998,Manual,150,150000,Gasoline,No,High
Private,Customer Offer,800,Limousine,2006,Manual,60,60000,Gasoline,Unknown,Medium
Private,Customer Offer,2450,Station Wagon,2000,Manual,105,150000,Gasoline,No,High
Private,Customer Offer,11000,Limousine,2012,Manual,211,60000,Gasoline,No,Low
Private,Customer Offer,18999,Limousine,2009,Automatic,239,150000,Diesel,No,Medium
Private,Customer Offer,7500,Station Wagon,2007,Automatic,140,150000,Diesel,Yes,Medium
Private,Customer Offer,700,Compact Car,1996,Manual,34,80000,Diesel,No,High
Private,Customer Offer,1550,Compact Car,2005,Manual,60,150000,Unknown,No,Medium
Private,Customer Offer,23900,Limousine,2010,Automatic,204,150000,Diesel,No,Medium
Private,Customer Offer,3850,Convertible,2003,Manual,125,150000,Diesel,No,Medium
Private,Customer Offer,3750,Unknown,2005,Manual,136,150000,Unknown,Unknown,Medium
Private,Customer Offer,750,Coupe,1996,Manual,102,150000,Unknown,Yes,High
Private,Customer Offer,1800,Compact Car,2003,Manual,63,125000,Gasoline,No,Medium
Private,Customer Offer,800,Station Wagon,2000,Manual,101,150000,Gasoline,Yes,High
Private,Customer Offer,4200,Coupe,1996,Manual,193,150000,Gasoline,No,High
Private,Customer Offer,2200,Compact Car,2004,Manual,101,125000,Gasoline,No,Medium
Private,Customer Offer,990,Station Wagon,2005,Manual,82,150000,Diesel,Yes,Medium
Private,Customer Offer,7500,SUV,2005,Automatic,163,150000,Diesel,No,Medium
Private,Customer Offer,18700,Limousine,2010,Automatic,204,150000,Gasoline,No,Medium
Private,Customer Offer,9250,Station Wagon,2013,Manual,105,150000,Diesel,No,Low
Private,Customer Offer,550,Compact Car,2001,Manual,75,150000,Gasoline,No,Medium
Private,Customer Offer,990,Compact Car,2000,Manual,60,125000,Gasoline,No,High
Private,Customer Offer,40800,SUV,2015,Automatic,163,10000,Diesel,No,Low
Private,Customer Offer,900,Bus,1996,Manual,122,60000,Gasoline,No,High
Private,Customer Offer,2000,Compact Car,2004,Manual,75,150000,Unknown,No,Medium
Private,Customer Offer,49900,Bus,2016,Automatic,204,5000,Diesel,No,Low
Private,Customer Offer,2299,Compact Car,2003,Manual,75,150000,Gasoline,No,Medium
Private,Customer Offer,1650,Limousine,1998,Manual,74,150000,Gasoline,No,High
Private,Customer Offer,2400,Compact Car,2004,Manual,88,150000,Gasoline,No,Medium
Private,Customer Offer,13950,Station Wagon,2006,Automatic,232,150000,Diesel,No,Medium
Private,Customer Offer,850,Limousine,1995,Manual,110,150000,LPG,Unknown,High
Private,Customer Offer,18700,Limousine,2014,Manual,105,20000,Diesel,No,Low
Private,Customer Offer,6250,SUV,2007,Manual,141,70000,Gasoline,No,Medium
Private,Customer Offer,4250,Limousine,2005,Manual,116,150000,Gasoline,No,Medium
Private,Customer Offer,4200,Limousine,2000,Manual,150,150000,Gasoline,Unknown,High
Private,Customer Offer,2000,Station Wagon,2001,Manual,110,150000,Unknown,No,Medium
Private,Customer Offer,3390,Station Wagon,2004,Automatic,150,150000,Diesel,No,Medium
Private,Customer Offer,2290,Station Wagon,1998,Manual,122,150000,Gasoline,No,High
Private,Customer Offer,17100,Limousine,2014,Manual,250,50000,Gasoline,No,Low
Private,Customer Offer,1000,Limousine,1997,Manual,101,150000,Gasoline,No,High
Private,Customer Offer,3300,Compact Car,2008,Manual,60,150000,Gasoline,No,Medium
Private,Customer Offer,5900,Station Wagon,2005,Manual,140,150000,Diesel,No,Medium
Private,Customer Offer,4500,Limousine,2004,Manual,160,150000,Gasoline,No,Medium
Private,Customer Offer,1300,Bus,2000,Manual,116,150000,Gasoline,No,High
Private,Customer Offer,5200,Limousine,2006,Unknown,105,125000,Gasoline,No,Medium
Private,Customer Offer,1300,Other,1997,Manual,129,5000,Gasoline,No,High
Private,Customer Offer,1200,Unknown,2016,Manual,58,150000,Gasoline,Unknown,Low
Private,Customer Offer,19500,Station Wagon,2007,Manual,306,150000,Gasoline,No,Medium
Private,Customer Offer,800,Compact Car,2001,Manual,58,150000,Gasoline,Yes,Medium
Private,Customer Offer,11800,Limousine,2007,Manual,241,100000,Gasoline,No,Medium
Private,Customer Offer,850,Limousine,1991,Manual,54,60000,Gasoline,No,High
Private,Customer Offer,7000,Compact Car,2004,Manual,105,90000,Diesel,No,Medium
Private,Customer Offer,1299,Unknown,2018,Manual,75,150000,Unknown,No,Low
Private,Customer Offer,1200,Station Wagon,2002,Manual,75,150000,Diesel,Yes,Medium
Private,Customer Offer,5999,Convertible,2009,Manual,116,150000,Gasoline,No,Medium
Private,Customer Offer,800,Limousine,1999,Automatic,90,150000,Diesel,No,High
Private,Customer Offer,27500,Limousine,2008,Automatic,450,100000,Gasoline,No,Medium
Private,Customer Offer,4800,Convertible,2005,Manual,109,60000,Gasoline,No,Medium
Private,Customer Offer,6850,Station Wagon,2006,Manual,177,125000,Diesel,Unknown,Medium
Private,Customer Offer,6800,Limousine,2009,Manual,90,100000,Gasoline,No,Medium
Private,Customer Offer,8999,Limousine,2009,Manual,110,150000,Diesel,No,Medium
